country,sex,education,ID,age,marital_status,hh_size,child,employment_status,income_loss,insurance_unemp,lost_job,work_hours,hh_resp,child_rep,adult_care,hh_resp3,child_rep3,hh_resp0,child_rep0,adult_care0,partner_support,child_support,dsupport,ssupport,family_support,domestic_support,source_info,use_info,food_access,access_product,access_care,access_water,access_transp,access_soc,ill_death,mental_health,discrimination,violence,cash_relief,inkind_relief,friends_support,ngo_support,num_child,hh_loss,count_adult,adult_care3,lost_dw_support,lost_relative_support,received_info,gov_support_unemp,weights,urban_rural,refugee_camp,employed,safe,reason_safe1,violence_spouse,violence_family,increase_gbv,priority_gbv,head,disability,hh_resp_b,child_rep_b,adult_care_b,nonhh_rep,risk_covid,reason_safe,coping_1,coping_2,coping_3,coping_4,coping_5,coping_6,coping_7,coping_8,coex,safe_community,UserId,employment_status_a,emp_y,emp_y_a,lost_job_hh,food_need,violence_comm,GBV_problem,GBV_change,help_women,region,hh_size_cat,age_cat,age_cat2,education2,edu_age,edu_child,young_child,hh_comp_mar,countryweightf,countryweightm,_merge,weights_sample
Chile,Women,Technical,513,23,Single,5,1,Own Account Worker,No,yes,No,Decreased,yes,No,No,No,No,No,No,No,No,No,,,No,,Internet and social media ,yes,No,No,No,No,No,,No,yes,No,,No,,No,yes,1,No,0,No,,,No,No,0,,,,Yes,,,,,,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,1,Single Parent,0,0,Matched (3),1
Chile,Women,Technical,1019,49,Single,2,0,Formal employee,No,yes,No,No change,yes,,yes,yes,,yes,yes,No,No,No,,,No,No,Internet and social media ,No,No,yes,No,No,No,,No,yes,No,,No,,No,yes,0,No,1,No,yes,No,No,No,0,,,,Yes,,,,,,yes,No,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,45-49,45-59,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Tertiary,1298,45,Living with partner/Cohabiting,4,1,Own Account Worker,yes,yes,yes,,yes,yes,,yes,yes,yes,No,yes,No,No,,,No,No,Internet and social media ,yes,No,yes,yes,No,yes,No,No,yes,No,,No,,No,yes,2,yes,0,,,yes,No,No,0,,,,Yes,,,,,,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,45-49,45-59,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Chile,Women,Secondary,1330,64,Living with partner/Cohabiting,3,0,Retired/Pension,,yes,,,yes,yes,yes,No,No,yes,yes,No,yes,yes,,,No,No,Internet and social media ,No,No,yes,No,No,yes,,No,yes,No,,yes,,No,No,0,yes,1,No,No,,No,yes,0,,,,Yes,,,,,,yes,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Chile,Women,Tertiary,773,53,Living with partner/Cohabiting,6,1,Formal employee,No,yes,No,No change,No,No,,No,No,yes,yes,yes,No,No,,,No,No,Radio/Television/Newspaper,No,No,yes,No,No,No,No,No,No,No,,No,,No,yes,3,yes,0,,,yes,No,No,0,,,,Yes,,,,,,No,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,6-7,50-54,45-59,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Chile,Women,Tertiary,565,33,Single,4,0,Formal employee,No,yes,No,Increased,yes,,No,No,,yes,yes,yes,No,,,,No,No,Radio/Television/Newspaper,No,No,No,No,No,No,No,No,yes,No,,No,,No,yes,0,yes,0,No,,,No,No,0,,,,Yes,,,,,,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Secondary,638,40,Living with partner/Cohabiting,4,1,Formal employee,yes,No,yes,,yes,yes,No,No,yes,yes,No,No,yes,yes,,,yes,,Radio/Television/Newspaper,yes,No,No,No,No,yes,No,No,yes,No,,No,,No,yes,2,No,0,No,,,No,yes,0,,,,Yes,,,,,,yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,40-44,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Chile,Women,Tertiary,557,46,Single,3,1,Formal employee,No,yes,No,Increased,yes,yes,,yes,yes,yes,No,yes,,No,,,,,Internet and social media ,yes,No,No,No,No,,No,yes,yes,No,,No,,No,yes,2,yes,0,,,,No,No,0,,,,Yes,,,,,,yes,No,Yes,Yes,No,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,45-49,45-59,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Chile,Women,Tertiary,549,50,Living with partner/Cohabiting,5,1,Employer,yes,yes,No,Increased,yes,,No,yes,,yes,yes,yes,No,yes,,,yes,,Official Government websites or other communication platforms,No,No,yes,yes,No,No,No,No,yes,No,,No,,No,yes,1,No,0,No,yes,No,No,No,0,,,,Yes,,,,,,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,50-54,45-59,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Chile,Women,Tertiary,545,33,,5,1,Formal employee,No,yes,No,Increased,yes,yes,yes,yes,yes,No,No,yes,yes,No,,,No,No,"Phone (text, call, Viber, WhatsApp)",No,No,No,No,No,,,No,yes,No,,No,,No,yes,2,No,1,No,,yes,No,No,0,,,,Yes,,,,,,yes,No,Yes,Yes,Yes,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,,0,0,Matched (3),1
Chile,Women,Tertiary,870,32,Living with partner/Cohabiting,3,1,Formal employee,No,yes,No,No change,yes,yes,,yes,yes,yes,No,yes,yes,yes,,,,No,Internet and social media ,yes,No,yes,No,No,,,No,yes,No,,No,,No,yes,1,yes,0,,yes,yes,No,No,0,,,,No,,,,,,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Chile,Women,Tertiary,546,62,Single,1,0,Formal employee,,yes,yes,,yes,No,No,yes,No,No,yes,yes,No,,,,,,Internet and social media ,yes,yes,yes,yes,No,No,yes,No,No,No,,No,,yes,yes,0,No,0,No,,yes,No,No,0,,,,Yes,,,,,,yes,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,1,>=60,>60,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Technical,691,46,Single,3,1,Formal employee,yes,yes,No,Decreased,yes,yes,yes,No,No,yes,No,No,,,,,yes,No,Public service announcement/speaker,yes,No,yes,yes,No,No,yes,yes,yes,No,,No,,No,yes,1,No,3,yes,,,No,No,0,,,,Yes,,,,,,yes,No,Yes,Yes,Yes,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,45-49,45-59,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Chile,Women,Tertiary,534,25,Single,2,0,Informal/no insurance employee,yes,yes,yes,,yes,,,yes,,yes,yes,yes,,,,,yes,,Official Government websites or other communication platforms,No,No,yes,No,No,No,,yes,yes,No,,No,,No,yes,0,yes,0,,,,No,No,0,,,,Yes,,,,,,No,No,No,No,No,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Technical,405,33,Living with partner/Cohabiting,4,1,Own Account Worker,yes,yes,No,Decreased,yes,yes,yes,yes,yes,yes,No,No,yes,yes,,,,,Radio/Television/Newspaper,yes,No,No,yes,No,No,yes,yes,yes,No,,No,,No,yes,2,No,1,No,,,No,yes,0,,,,No,,,,,,yes,No,Yes,Yes,No,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Chile,Women,Tertiary,521,25,Single,5,1,Other,,yes,,,yes,yes,,yes,No,yes,No,yes,,No,,,yes,No,Internet and social media ,No,No,yes,yes,No,No,yes,No,yes,No,,No,,No,yes,1,No,0,,,No,No,No,0,,,,No,,,,,,No,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,25-29,25-34,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Chile,Women,Primary,5,64,Single,1,0,Formal employee,,,No,No change,No,,,No,,yes,yes,yes,,,,,,,Official Government websites or other communication platforms,yes,No,No,No,No,,No,No,No,No,,No,,No,yes,0,No,0,,,,No,No,0,,,,Yes,,,,,,yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,1,>=60,>60,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Tertiary,72,22,Single,1,0,Formal employee,,yes,yes,,yes,No,No,No,No,yes,No,No,,,,,,No,Internet and social media ,No,yes,yes,yes,No,yes,yes,yes,yes,Yes,,No,,No,No,0,No,0,No,,,No,No,0,,,,No,,,,,,yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,1,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Tertiary,508,57,Separated/Divorced,2,0,Formal employee,No,yes,No,Increased,yes,,yes,yes,,yes,yes,No,yes,,,,,,Public service announcement/speaker,yes,No,No,No,No,No,No,No,No,No,,No,,No,yes,0,yes,3,yes,,,No,No,0,,,,Yes,,,,,,No,No,Yes,No,No,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,55-60,45-59,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Tertiary,502,66,Separated/Divorced,4,0,Retired/Pension,,yes,,,yes,,yes,yes,,yes,yes,No,,No,,,No,No,Internet and social media ,yes,yes,yes,yes,No,No,No,No,No,No,,No,,No,yes,0,No,1,No,,No,No,No,0,,,,Yes,,,,,,yes,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,>=60,>60,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Secondary,142,36,,5,1,Not employed,,yes,,,yes,yes,yes,yes,yes,yes,No,No,yes,yes,,,yes,,Internet and social media ,No,No,yes,yes,No,yes,No,No,yes,No,,yes,,No,No,3,No,1,No,,,No,yes,0,,,,Yes,,,,,,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,35-39,35-44,Secondary Education or Less,0,1,0,,0,0,Matched (3),1
Chile,Women,Tertiary,427,24,Single,6,1,Not employed,,yes,,,yes,yes,yes,yes,No,No,yes,yes,,,,,yes,No,Public service announcement/speaker,No,No,yes,No,No,,No,yes,yes,Yes,,No,,yes,No,1,yes,1,No,yes,No,No,No,0,,,,Yes,,,,,,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,6-7,18-24,18-24,Tertiary Education and More,0,0,1,Single Parent,0,0,Matched (3),1
Chile,Women,Secondary,498,37,Living with partner/Cohabiting,5,1,Own Account Worker,,yes,yes,,No,yes,,No,No,yes,No,yes,No,No,,,No,No,Internet and social media ,No,No,yes,No,yes,yes,yes,No,yes,No,,No,,No,yes,2,No,0,,,yes,No,No,0,,,,No,,,,,,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,35-39,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Chile,Women,Secondary,74,32,Living with partner/Cohabiting,3,1,Other,,No,,,yes,yes,yes,yes,yes,yes,No,yes,,yes,,,No,No,Internet and social media ,yes,No,yes,No,No,No,No,yes,yes,No,,yes,,No,yes,2,No,1,No,,,No,yes,0,,,,Yes,,,,,,yes,yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Chile,Women,Tertiary,137,40,Living with partner/Cohabiting,4,1,Formal employee,yes,yes,No,Increased,yes,yes,No,yes,yes,No,No,yes,yes,yes,,,yes,No,Radio/Television/Newspaper,No,yes,yes,yes,No,,No,yes,yes,No,,No,,No,yes,2,No,0,No,yes,yes,No,No,0,,,,Yes,,,,,,No,No,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,40-44,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Chile,Women,Technical,1022,38,Single,4,0,Formal employee,No,yes,No,Increased,yes,No,yes,No,No,No,No,No,,,,,yes,,Internet and social media ,No,yes,yes,No,No,yes,No,yes,yes,Yes,,No,,No,No,0,No,2,No,,,No,No,0,,,,No,,,,,,No,No,Yes,No,No,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,35-39,35-44,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Tertiary,484,43,,3,1,Formal employee,No,yes,No,Increased,yes,yes,,yes,No,yes,No,yes,No,No,,,No,yes,Official Government websites or other communication platforms,yes,No,No,No,No,No,No,No,yes,No,,No,,No,yes,1,No,0,,No,No,No,No,0,,,,Yes,,,,,,No,No,Yes,Yes,No,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,40-44,35-44,Tertiary Education and More,0,0,0,,0,0,Matched (3),1
Chile,Women,Tertiary,610,34,Single,7,1,Formal employee,yes,yes,No,Increased,yes,yes,yes,yes,No,No,yes,yes,yes,No,,,yes,,Internet and social media ,No,No,yes,No,No,No,,No,yes,No,,yes,,No,yes,2,No,1,No,,,No,No,0,,,,No,,,,,,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,6-7,30-34,25-34,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Chile,Women,Primary,796,55,Separated/Divorced,3,0,Informal/no insurance employee,,No,yes,,No,No,No,No,No,yes,No,No,,,,,,,Internet and social media ,yes,yes,yes,yes,yes,yes,yes,yes,yes,Yes,,No,,No,yes,0,No,0,No,,No,No,yes,0,,,,Yes,,,,,,yes,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,55-60,45-59,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Technical,1473,23,Single,1,0,Informal/no insurance employee,,,No,Increased,No,No,No,No,No,yes,No,No,,,,,,,Official Government websites or other communication platforms,,yes,yes,yes,yes,yes,yes,No,yes,Yes,,No,,No,No,0,No,0,No,,yes,No,No,0,,,,No,,,,,,yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,1,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Tertiary,547,35,Single,1,0,Other,,yes,,,yes,,yes,No,,yes,yes,No,,,,,,,Official Government websites or other communication platforms,yes,No,yes,No,No,yes,No,yes,yes,No,,No,,No,yes,0,No,1,No,,,No,No,0,,,,Yes,,,,,,yes,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,1,35-39,35-44,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Technical,467,49,Separated/Divorced,2,0,Other,,yes,,,yes,No,yes,No,No,yes,No,No,,No,,,No,No,Radio/Television/Newspaper,yes,yes,No,No,,No,No,yes,yes,No,,No,,No,yes,0,No,1,No,,,No,No,0,,,,Yes,,,,,,No,No,Yes,No,Yes,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,45-49,45-59,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Technical,446,58,,2,0,Formal employee,No,yes,No,No change,yes,,No,No,,yes,yes,No,No,,,,,No,Radio/Television/Newspaper,yes,No,yes,yes,No,,,No,No,No,,No,,No,yes,0,No,0,No,,,No,No,0,,,,Yes,,,,,,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,55-60,45-59,Tertiary Education and More,0,0,0,,0,0,Matched (3),1
Chile,Women,Primary,439,65,Living with partner/Cohabiting,3,0,Retired/Pension,,yes,,,No,,,No,,No,yes,yes,No,yes,,,yes,,Internet and social media ,No,No,yes,No,No,No,yes,yes,yes,Yes,,No,,No,No,0,No,0,,,No,No,yes,0,,,,No,,,,,,yes,yes,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Chile,Women,Secondary,754,18,Single,4,0,Did not work (not in the labor force),,yes,,,yes,,,yes,,No,yes,yes,,,,,yes,No,Radio/Television/Newspaper,yes,No,No,No,No,,No,No,yes,No,,No,,No,yes,0,No,0,,,No,No,No,0,,,,Yes,,,,,,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,18-24,18-24,Secondary Education or Less,1,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Technical,294,48,Single,9,1,Formal employee,No,yes,No,Increased,yes,No,No,No,No,No,No,No,,,,,yes,yes,Health centre/Family doctor,No,No,yes,yes,yes,yes,yes,yes,No,Yes,,No,,No,No,1,No,0,No,yes,,No,No,0,,,,Yes,,,,,,yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,8 and more,45-49,45-59,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Chile,Women,Tertiary,363,20,Single,5,1,Other,,No,,,yes,yes,,yes,yes,yes,yes,yes,,,,,yes,,Internet and social media ,No,No,yes,No,No,yes,,yes,yes,Yes,,No,,No,yes,2,No,0,,,,No,No,0,,,,Yes,,,,,,No,,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,1,Single Parent,0,0,Matched (3),1
Chile,Women,Secondary,434,27,Living with partner/Cohabiting,2,0,Formal employee,No,yes,No,Increased,yes,,yes,yes,,yes,yes,yes,yes,,,,,No,Radio/Television/Newspaper,yes,No,No,No,No,No,No,yes,yes,No,,yes,,No,No,0,No,2,No,,,No,No,0,,,,Yes,,,,,,No,No,No,No,No,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,25-29,25-34,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Chile,Women,Tertiary,633,26,Single,5,1,Own Account Worker,yes,yes,yes,,yes,yes,,yes,yes,yes,yes,yes,yes,yes,,,yes,No,Internet and social media ,yes,No,No,No,No,No,No,No,yes,No,,yes,,No,yes,1,No,0,,,No,No,No,0,,,,Yes,,,,,,No,No,No,No,No,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,25-29,25-34,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Chile,Women,Technical,441,36,Living with partner/Cohabiting,3,1,Formal employee,No,yes,No,Increased,No,No,No,No,No,yes,No,No,yes,,,,,,Health centre/Family doctor,yes,No,No,No,No,No,,yes,yes,No,,No,,No,yes,1,No,0,No,,,No,No,0,,,,Yes,,,,,,yes,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Chile,Women,Technical,411,38,Single,2,0,Formal employee,No,yes,No,Increased,yes,,,No,,No,yes,yes,,,,,yes,,Radio/Television/Newspaper,No,yes,yes,No,No,yes,No,yes,yes,No,,No,,No,yes,0,No,0,,,,No,No,0,,,,No,,,,,,yes,No,No,No,No,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Tertiary,932,38,Living with partner/Cohabiting,3,1,Informal/no insurance employee,No,yes,No,Increased,yes,,,yes,,yes,yes,yes,No,yes,,,No,yes,Internet and social media ,yes,No,yes,yes,No,yes,,yes,yes,No,,No,,No,yes,1,yes,0,,,,No,No,0,,,,Yes,,,,,,No,No,No,No,No,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Chile,Women,Technical,413,45,Separated/Divorced,4,1,Formal employee,yes,No,yes,,yes,yes,yes,yes,yes,yes,No,No,,,,,,,Radio/Television/Newspaper,yes,yes,yes,yes,No,No,yes,yes,yes,No,,No,,No,yes,3,No,3,yes,,,No,No,0,,,,Yes,,,,,,yes,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,45-49,45-59,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Chile,Women,Secondary,389,25,Single,4,1,,yes,No,No,No change,yes,yes,yes,yes,yes,yes,No,No,,,,,No,,,,yes,yes,No,No,yes,yes,No,yes,Yes,,No,,No,yes,1,yes,3,yes,,yes,yes,No,0,,,,No,,,,,,yes,No,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,25-29,25-34,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Chile,Women,Technical,377,24,Single,4,1,Other,,yes,,,yes,yes,No,yes,yes,yes,No,No,No,No,,,No,No,Radio/Television/Newspaper,No,No,yes,yes,No,,,yes,yes,No,,No,,No,yes,1,No,0,No,,No,No,No,0,,,,No,,,,,,No,No,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,1,Single Parent,0,0,Matched (3),1
Chile,Women,Secondary,1094,50,Living with partner/Cohabiting,3,1,Formal employee,yes,yes,yes,,yes,yes,yes,yes,yes,yes,yes,yes,,yes,,,yes,No,"Phone (text, call, Viber, WhatsApp)",yes,No,yes,No,No,No,yes,yes,yes,No,,No,,No,yes,1,No,2,No,,,No,No,0,,,,No,,,,,,yes,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,50-54,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Chile,Women,Technical,383,44,Living with partner/Cohabiting,5,1,Did not work (not in the labor force),,,,,yes,yes,yes,yes,yes,yes,No,yes,yes,yes,,,No,No,Internet and social media ,No,yes,yes,yes,yes,yes,,yes,yes,No,,yes,,No,yes,2,No,1,No,No,No,No,yes,0,,,,No,,,,,,yes,yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,40-44,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Chile,Women,Secondary,346,63,Single,3,0,Informal/no insurance employee,No,yes,No,No change,No,No,No,No,No,yes,No,No,,No,,,yes,,Public service announcement/speaker,yes,No,No,No,No,No,,No,No,No,,No,,No,yes,0,yes,0,No,,No,No,No,0,,,,Yes,,,,,,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,>=60,>60,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Technical,372,41,Single,2,0,Formal employee,,No,yes,,No,No,No,No,No,yes,No,No,,yes,,,,,Radio/Television/Newspaper,No,No,No,No,No,No,No,No,yes,No,,No,,No,yes,0,No,0,No,,,No,No,0,,,,Yes,,,,,,yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,40-44,35-44,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Tertiary,782,21,Single,3,1,Did not work (not in the labor force),,yes,,,yes,yes,No,yes,No,No,yes,yes,,,,,,,Internet and social media ,No,yes,No,No,No,No,No,No,yes,No,,No,,No,yes,1,No,0,No,,,No,yes,0,,,,Yes,,,,,,No,No,No,No,No,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,18-24,18-24,Tertiary Education and More,0,0,1,Single Parent,0,0,Matched (3),1
Chile,Women,Primary,335,52,Widowed,4,1,Formal employee,yes,yes,No,Decreased,yes,No,No,No,No,yes,No,No,,yes,,,yes,No,Radio/Television/Newspaper,yes,No,No,No,No,No,No,yes,No,Yes,,No,,No,yes,1,No,0,No,,,No,No,0,,,,Yes,,,,,,yes,yes,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,50-54,45-59,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Chile,Women,Tertiary,216,31,,2,0,Formal employee,No,yes,No,Increased,yes,,,yes,,yes,yes,yes,No,,,,,No,Radio/Television/Newspaper,No,No,yes,yes,No,No,,yes,yes,No,,No,,No,yes,0,No,0,,,,No,No,0,,,,Yes,,,,,,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,30-34,25-34,Tertiary Education and More,0,0,0,,0,0,Matched (3),1
Chile,Women,Secondary,349,37,Single,2,1,Formal employee,No,yes,No,No change,yes,yes,No,yes,yes,yes,No,No,,,,,,,Internet and social media ,No,,No,yes,No,No,No,No,yes,No,,yes,,No,No,1,No,0,No,,yes,No,yes,0,,,,No,,,,,,yes,No,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,35-39,35-44,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Chile,Women,Tertiary,1096,37,,4,1,Other,,yes,,,yes,yes,No,No,yes,yes,No,yes,yes,yes,,,No,No,Public service announcement/speaker,No,No,yes,yes,No,yes,,No,yes,Yes,,No,,No,yes,2,yes,0,No,,yes,No,No,0,,,,Yes,,,,,,yes,No,Yes,Yes,Yes,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,35-39,35-44,Tertiary Education and More,0,0,0,,0,0,Matched (3),1
Chile,Women,Technical,224,40,Living with partner/Cohabiting,4,1,Other,,yes,,,yes,yes,No,yes,yes,yes,No,yes,yes,yes,,,,No,"Phone (text, call, Viber, WhatsApp)",No,yes,yes,yes,No,No,No,yes,yes,No,,No,,No,No,2,No,0,No,,,No,No,0,,,,Yes,,,,,,No,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,40-44,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Chile,Women,Tertiary,341,47,Living with partner/Cohabiting,4,1,Formal employee,No,yes,No,Increased,yes,yes,yes,yes,No,yes,No,yes,yes,yes,,,No,,Radio/Television/Newspaper,No,No,No,No,No,,,No,yes,No,,No,,No,yes,2,yes,2,No,yes,yes,No,No,0,,,,Yes,,,,,,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,45-49,45-59,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Chile,Women,Technical,1502,25,Single,4,1,Formal employee,No,yes,No,Increased,yes,yes,yes,yes,yes,yes,No,yes,,yes,,,No,No,"Community, including family and friends",yes,yes,yes,yes,yes,yes,yes,yes,yes,Yes,,No,,No,yes,1,No,1,No,,,No,yes,0,,,,No,,,,,,yes,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,25-29,25-34,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Chile,Women,Technical,1387,45,Single,3,1,Formal employee,yes,yes,No,Decreased,yes,yes,yes,yes,No,yes,No,yes,,yes,,,,,Public service announcement/speaker,No,yes,yes,No,No,No,yes,No,yes,No,,No,,No,yes,2,yes,1,No,,yes,No,No,0,,,,Yes,,,,,,yes,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,45-49,45-59,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
